"","metric","value","shuffle"
"380","Mean Nodal Efficiency",0.0582839638097515,TRUE
"381","Mean Nodal Efficiency",0.058557333950431,TRUE
"382","Mean Nodal Efficiency",0.0578671802480649,TRUE
"383","Mean Nodal Efficiency",0.0589573177067833,TRUE
"384","Mean Nodal Efficiency",0.0575802391630094,TRUE
"385","Mean Nodal Efficiency",0.0613597100148209,TRUE
"386","Mean Nodal Efficiency",0.0581747246147546,TRUE
"387","Mean Nodal Efficiency",0.0569641247726388,TRUE
"388","Mean Nodal Efficiency",0.0579863295366688,TRUE
"389","Mean Nodal Efficiency",0.0558800003788592,TRUE
"390","Mean Nodal Efficiency",0.0584018861552361,TRUE
"391","Mean Nodal Efficiency",0.0585117521676164,TRUE
"392","Mean Nodal Efficiency",0.0604780366256347,TRUE
"393","Mean Nodal Efficiency",0.0579831568235791,TRUE
"394","Mean Nodal Efficiency",0.0600088799953971,TRUE
"395","Mean Nodal Efficiency",0.0602159330922888,TRUE
"396","Mean Nodal Efficiency",0.0588446241882864,TRUE
"397","Mean Nodal Efficiency",0.0570607334197164,TRUE
"398","Mean Nodal Efficiency",0.0578984785305752,TRUE
"399","Mean Nodal Efficiency",0.0574335987666198,TRUE
"400","Mean Nodal Efficiency",0.0580288717380279,TRUE
"401","Mean Nodal Efficiency",0.0598554872630569,TRUE
"402","Mean Nodal Efficiency",0.0576697524766048,TRUE
"403","Mean Nodal Efficiency",0.0593882195726929,TRUE
"404","Mean Nodal Efficiency",0.0602956945108856,TRUE
"405","Mean Nodal Efficiency",0.0587407081734905,TRUE
"406","Mean Nodal Efficiency",0.0593900066756992,TRUE
"407","Mean Nodal Efficiency",0.0598072087833235,TRUE
"408","Mean Nodal Efficiency",0.057135951997181,TRUE
"409","Mean Nodal Efficiency",0.0580712123159766,TRUE
"410","Mean Nodal Efficiency",0.0557832147293489,TRUE
"411","Mean Nodal Efficiency",0.0580627613042206,TRUE
"412","Mean Nodal Efficiency",0.0576297120118435,TRUE
"413","Mean Nodal Efficiency",0.0596855040919972,TRUE
"414","Mean Nodal Efficiency",0.0588750940212669,TRUE
"415","Mean Nodal Efficiency",0.0593453992505803,TRUE
"416","Mean Nodal Efficiency",0.0588995327218467,TRUE
"417","Mean Nodal Efficiency",0.0597992088499399,TRUE
"418","Mean Nodal Efficiency",0.057643168646844,TRUE
"419","Mean Nodal Efficiency",0.0605994659599379,TRUE
"420","Mean Nodal Efficiency",0.0565248078364705,TRUE
"421","Mean Nodal Efficiency",0.0597228851208607,TRUE
"422","Mean Nodal Efficiency",0.0576859696831244,TRUE
"423","Mean Nodal Efficiency",0.0598586655257174,TRUE
"424","Mean Nodal Efficiency",0.059883829643839,TRUE
"425","Mean Nodal Efficiency",0.0573319908968125,TRUE
"426","Mean Nodal Efficiency",0.0582712707613974,TRUE
"427","Mean Nodal Efficiency",0.0589678461098831,TRUE
"428","Mean Nodal Efficiency",0.0589235437621917,TRUE
"429","Mean Nodal Efficiency",0.0577256132065285,TRUE
"430","Mean Nodal Efficiency",0.0606808416100785,TRUE
"431","Mean Nodal Efficiency",0.0591622888668329,TRUE
"432","Mean Nodal Efficiency",0.0575330937292797,TRUE
"433","Mean Nodal Efficiency",0.0576964831820583,TRUE
"434","Mean Nodal Efficiency",0.0574343397574372,TRUE
"435","Mean Nodal Efficiency",0.0580208771597725,TRUE
"436","Mean Nodal Efficiency",0.0556495551996274,TRUE
"437","Mean Nodal Efficiency",0.0591338229518308,TRUE
"438","Mean Nodal Efficiency",0.0562617640202299,TRUE
"439","Mean Nodal Efficiency",0.0592901699619572,TRUE
"440","Mean Nodal Efficiency",0.0604418433849212,TRUE
"441","Mean Nodal Efficiency",0.0598293375358992,TRUE
"442","Mean Nodal Efficiency",0.058556000588804,TRUE
"443","Mean Nodal Efficiency",0.0590924544179893,TRUE
"444","Mean Nodal Efficiency",0.0586446736849155,TRUE
"445","Mean Nodal Efficiency",0.0579898562902638,TRUE
"446","Mean Nodal Efficiency",0.0597214652828234,TRUE
"447","Mean Nodal Efficiency",0.0609826195575496,TRUE
"448","Mean Nodal Efficiency",0.0600109813312558,TRUE
"449","Mean Nodal Efficiency",0.0619947641840828,TRUE
"450","Mean Nodal Efficiency",0.0559706816171357,TRUE
"451","Mean Nodal Efficiency",0.060049728649253,TRUE
"452","Mean Nodal Efficiency",0.0601210576607758,TRUE
"453","Mean Nodal Efficiency",0.059353747154475,TRUE
"454","Mean Nodal Efficiency",0.0597139210447522,TRUE
"455","Mean Nodal Efficiency",0.0568623506985169,TRUE
"456","Mean Nodal Efficiency",0.0587771790016125,TRUE
"457","Mean Nodal Efficiency",0.0583566791728729,TRUE
"458","Mean Nodal Efficiency",0.0571875491206939,TRUE
"459","Mean Nodal Efficiency",0.0573391268952937,TRUE
"460","Mean Nodal Efficiency",0.059286262961302,TRUE
"461","Mean Nodal Efficiency",0.0573615874398823,TRUE
"462","Mean Nodal Efficiency",0.0580165939872324,TRUE
"463","Mean Nodal Efficiency",0.0590761515983007,TRUE
"464","Mean Nodal Efficiency",0.0599859722611637,TRUE
